image_id,image_path,disease_class,display_name,width,height,aspect_ratio,total_pixels,file_size_kb,mean_red,mean_green,mean_blue,std_red,std_green,std_blue,brightness,contrast,red_dominance,green_dominance,blue_dominance,disease_severity,size_category,brightness_level,dominant_color,avg_color_intensity
7fb3dc5c-f90b-46fe-8eb6-2d21038976ff___RS_Early.B 7256.JPG,PlantVillage\Potato___Early_blight\7fb3dc5c-f90b-46fe-8eb6-2d21038976ff___RS_Early.B 7256.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.26,153.81,156.87,125.35,45.23,47.37,58.45,145.34,52.63,12.7,17.29,-29.99,Diseased,Small,Moderate,Green,145.34
8002c1e4-0066-4764-9ed5-52d8334cd5c6___RS_Early.B 7855.JPG,PlantVillage\Potato___Early_blight\8002c1e4-0066-4764-9ed5-52d8334cd5c6___RS_Early.B 7855.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.89,134.42,137.57,115.64,55.78,55.3,62.78,129.21,58.86,7.81,12.54,-20.35,Diseased,Small,Moderate,Green,129.21
8081f3a1-d992-43bf-afa4-402ed06a83b1___RS_Early.B 6860.JPG,PlantVillage\Potato___Early_blight\8081f3a1-d992-43bf-afa4-402ed06a83b1___RS_Early.B 6860.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,22.19,133.41,144.49,124.98,49.92,48.09,61.02,134.29,53.91,-1.33,15.29,-13.97,Diseased,Small,Moderate,Green,134.29
811eba3a-112e-43dd-8b22-57f3cde4c504___RS_Early.B 7983.JPG,PlantVillage\Potato___Early_blight\811eba3a-112e-43dd-8b22-57f3cde4c504___RS_Early.B 7983.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.1,115.37,126.08,100.92,56.48,54.72,61.68,114.12,58.61,1.87,17.93,-19.8,Diseased,Small,Moderate,Green,114.12
81bc4d94-be1f-4127-8203-da3ae29aa3d5___RS_Early.B 7305.JPG,PlantVillage\Potato___Early_blight\81bc4d94-be1f-4127-8203-da3ae29aa3d5___RS_Early.B 7305.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.71,149.89,155.39,121.96,41.43,42.29,55.79,142.41,49.19,11.22,19.46,-30.68,Diseased,Small,Moderate,Green,142.41
82048f32-5a2c-491c-8771-109a1024fd5a___RS_Early.B 8199.JPG,PlantVillage\Potato___Early_blight\82048f32-5a2c-491c-8771-109a1024fd5a___RS_Early.B 8199.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.88,127.64,136.66,109.65,50.76,48.31,58.58,124.65,53.91,4.48,18.01,-22.49,Diseased,Small,Moderate,Green,124.65
82611670-959a-401b-8ed0-4b4fdad5679e___RS_Early.B 8003.JPG,PlantVillage\Potato___Early_blight\82611670-959a-401b-8ed0-4b4fdad5679e___RS_Early.B 8003.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.67,134.32,133.76,108.45,50.25,51.74,58.81,125.51,55.07,13.22,12.37,-25.58,Diseased,Small,Moderate,Red,125.51
82654962-5b0d-44ed-9ca4-84be55ba23a6___RS_Early.B 6877.JPG,PlantVillage\Potato___Early_blight\82654962-5b0d-44ed-9ca4-84be55ba23a6___RS_Early.B 6877.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.31,121.48,132.11,106.73,57.8,55.96,68.64,120.11,61.94,2.05,18.01,-20.06,Diseased,Small,Moderate,Green,120.11
82927769-4d4a-4f19-a806-a02f435ad17d___RS_Early.B 7886.JPG,PlantVillage\Potato___Early_blight\82927769-4d4a-4f19-a806-a02f435ad17d___RS_Early.B 7886.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.97,136.58,145.97,128.35,56.27,52.69,62.31,136.96,57.68,-0.58,13.5,-12.92,Diseased,Small,Moderate,Green,136.97
82a783e4-ba41-42af-96a8-ebc67abe905d___RS_Early.B 7439.JPG,PlantVillage\Potato___Early_blight\82a783e4-ba41-42af-96a8-ebc67abe905d___RS_Early.B 7439.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.1,147.08,152.49,116.46,45.68,46.78,56.55,138.68,52.37,12.6,20.72,-33.32,Diseased,Small,Moderate,Green,138.68
82cdc0bb-ac22-429d-ad70-2ec0d771dd39___RS_Early.B 7405.JPG,PlantVillage\Potato___Early_blight\82cdc0bb-ac22-429d-ad70-2ec0d771dd39___RS_Early.B 7405.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.2,155.56,164.83,131.57,51.38,51.02,63.97,150.66,57.52,7.36,21.27,-28.62,Diseased,Small,Bright,Green,150.65
833c373e-d3fc-4d1e-86e7-8bd11d41a33e___RS_Early.B 7509.JPG,PlantVillage\Potato___Early_blight\833c373e-d3fc-4d1e-86e7-8bd11d41a33e___RS_Early.B 7509.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.21,155.46,155.82,112.33,49.79,50.69,60.11,141.2,57.48,21.39,21.92,-43.31,Diseased,Small,Moderate,Green,141.2
835e6cde-b1e2-48e6-b616-e0a4ca05b127___RS_Early.B 7143.JPG,PlantVillage\Potato___Early_blight\835e6cde-b1e2-48e6-b616-e0a4ca05b127___RS_Early.B 7143.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.79,131.96,142.23,108.08,47.58,48.82,59.08,127.42,54.01,6.8,22.21,-29.02,Diseased,Small,Moderate,Green,127.42
838c8a0a-d112-4940-9a5d-221b4e9cc4c8___RS_Early.B 6967.JPG,PlantVillage\Potato___Early_blight\838c8a0a-d112-4940-9a5d-221b4e9cc4c8___RS_Early.B 6967.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.41,133.51,132.56,99.87,53.7,55.68,66.16,121.98,60.81,17.3,15.87,-33.16,Diseased,Small,Moderate,Red,121.98
839a8aeb-9bcc-4fd9-b196-639d6f681426___RS_Early.B 7068.JPG,PlantVillage\Potato___Early_blight\839a8aeb-9bcc-4fd9-b196-639d6f681426___RS_Early.B 7068.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.4,129.7,141.06,125.67,50.38,46.35,58.4,132.14,52.36,-3.66,13.37,-9.71,Diseased,Small,Moderate,Green,132.14
83b7d891-0fe8-47b8-b6e1-693493a2988a___RS_Early.B 8707.JPG,PlantVillage\Potato___Early_blight\83b7d891-0fe8-47b8-b6e1-693493a2988a___RS_Early.B 8707.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.76,120.75,131.44,105.5,46.44,44.78,50.41,119.23,48.45,2.28,18.32,-20.59,Diseased,Small,Moderate,Green,119.23
83e334ee-bd8c-4aa5-bb8e-bc64d99bd5e2___RS_Early.B 7329.JPG,PlantVillage\Potato___Early_blight\83e334ee-bd8c-4aa5-bb8e-bc64d99bd5e2___RS_Early.B 7329.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.51,139.42,147.94,134.29,43.37,41.83,52.19,140.55,46.37,-1.7,11.09,-9.38,Diseased,Small,Moderate,Green,140.55
83f244c6-e33e-4fbb-a9ef-3996cd25a547___RS_Early.B 8700.JPG,PlantVillage\Potato___Early_blight\83f244c6-e33e-4fbb-a9ef-3996cd25a547___RS_Early.B 8700.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.85,143.73,154.53,121.36,46.43,43.84,54.89,139.87,50.54,5.78,21.99,-27.77,Diseased,Small,Moderate,Green,139.87
8435fd63-0136-44f9-8dd4-6ca27bcddd97___RS_Early.B 7017.JPG,PlantVillage\Potato___Early_blight\8435fd63-0136-44f9-8dd4-6ca27bcddd97___RS_Early.B 7017.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.07,132.19,137.06,95.88,50.48,52.89,60.33,121.71,57.73,15.72,23.03,-38.74,Diseased,Small,Moderate,Green,121.71
84546db4-ea7c-4357-bf3d-6afcae9a05bf___RS_Early.B 7637.JPG,PlantVillage\Potato___Early_blight\84546db4-ea7c-4357-bf3d-6afcae9a05bf___RS_Early.B 7637.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,22.02,127.07,135.95,116.1,47.79,44.67,55.86,126.37,50.32,1.05,14.36,-15.41,Diseased,Small,Moderate,Green,126.37
848336c4-eaad-47e7-8458-5e80d5520d05___RS_Early.B 7729.JPG,PlantVillage\Potato___Early_blight\848336c4-eaad-47e7-8458-5e80d5520d05___RS_Early.B 7729.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.94,140.68,146.58,125.52,49.45,47.86,59.61,137.59,53.31,4.62,13.48,-18.1,Diseased,Small,Moderate,Green,137.59
8493b49f-1b73-4d5c-b6f9-ae9a41091643___RS_Early.B 6720.JPG,PlantVillage\Potato___Early_blight\8493b49f-1b73-4d5c-b6f9-ae9a41091643___RS_Early.B 6720.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.01,163.99,170.91,142.09,38.97,39.79,51.3,159.0,45.41,7.49,17.87,-25.36,Diseased,Small,Bright,Green,159.0
849daa7e-b5ea-4445-93f9-b21d43c1bd44___RS_Early.B 7193.JPG,PlantVillage\Potato___Early_blight\849daa7e-b5ea-4445-93f9-b21d43c1bd44___RS_Early.B 7193.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.17,129.14,139.24,115.36,49.22,48.44,56.67,127.91,52.5,1.84,16.99,-18.83,Diseased,Small,Moderate,Green,127.91
84a61cf3-fdc2-42bd-82d8-8dcf20e9d374___RS_Early.B 8130.JPG,PlantVillage\Potato___Early_blight\84a61cf3-fdc2-42bd-82d8-8dcf20e9d374___RS_Early.B 8130.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.75,139.7,147.18,111.69,48.79,50.45,56.14,132.86,54.09,10.27,21.48,-31.75,Diseased,Small,Moderate,Green,132.86
853f6d7a-836c-4829-ba2c-2eeada2089cc___RS_Early.B 7208.JPG,PlantVillage\Potato___Early_blight\853f6d7a-836c-4829-ba2c-2eeada2089cc___RS_Early.B 7208.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.41,123.53,135.61,116.91,46.54,45.78,55.48,125.35,50.06,-2.73,15.39,-12.66,Diseased,Small,Moderate,Green,125.35
85531704-18a5-4f98-8c1d-25709ecf77f8___RS_Early.B 8214.JPG,PlantVillage\Potato___Early_blight\85531704-18a5-4f98-8c1d-25709ecf77f8___RS_Early.B 8214.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.69,147.42,145.12,111.94,49.84,49.99,60.76,134.83,56.17,18.89,15.44,-34.33,Diseased,Small,Moderate,Red,134.83
85626b40-beca-4bc0-90ed-fc6090c6b18e___RS_Early.B 8598.JPG,PlantVillage\Potato___Early_blight\85626b40-beca-4bc0-90ed-fc6090c6b18e___RS_Early.B 8598.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.48,130.01,135.02,109.31,51.27,46.17,55.64,124.78,52.37,7.84,15.37,-23.21,Diseased,Small,Moderate,Green,124.78
85a38441-6df7-4401-9905-fba74ebfa717___RS_Early.B 8230.JPG,PlantVillage\Potato___Early_blight\85a38441-6df7-4401-9905-fba74ebfa717___RS_Early.B 8230.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.82,141.62,144.17,115.01,45.37,45.06,57.02,133.6,51.19,12.03,15.86,-27.88,Diseased,Small,Moderate,Green,133.6
85a9856f-d5ae-4740-a038-517489a25ff5___RS_Early.B 8635.JPG,PlantVillage\Potato___Early_blight\85a9856f-d5ae-4740-a038-517489a25ff5___RS_Early.B 8635.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.9,133.39,140.1,107.37,48.71,43.97,59.64,126.95,53.11,9.66,19.72,-29.38,Diseased,Small,Moderate,Green,126.95
8636092c-9357-4b4c-9d2d-c45c3dcf9253___RS_Early.B 7981.JPG,PlantVillage\Potato___Early_blight\8636092c-9357-4b4c-9d2d-c45c3dcf9253___RS_Early.B 7981.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.06,127.19,136.64,112.53,49.68,44.9,58.66,125.46,52.35,2.6,16.78,-19.38,Diseased,Small,Moderate,Green,125.45
86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B 7515.JPG,PlantVillage\Potato___Early_blight\86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B 7515.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.99,141.8,140.21,102.54,46.85,47.49,57.4,128.18,53.95,20.42,18.04,-38.46,Diseased,Small,Moderate,Red,128.18
86a65e8c-c7cf-45f7-8619-422eb6f1a40d___RS_Early.B 7745.JPG,PlantVillage\Potato___Early_blight\86a65e8c-c7cf-45f7-8619-422eb6f1a40d___RS_Early.B 7745.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.8,119.88,128.22,109.79,53.96,50.74,59.39,119.3,55.32,0.88,13.38,-14.25,Diseased,Small,Moderate,Green,119.3
86e98583-f506-4cb7-ba11-eea466662ec7___RS_Early.B 7335.JPG,PlantVillage\Potato___Early_blight\86e98583-f506-4cb7-ba11-eea466662ec7___RS_Early.B 7335.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.98,137.31,148.09,123.74,41.57,35.76,53.68,136.38,45.41,1.4,17.56,-18.96,Diseased,Small,Moderate,Green,136.38
8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.JPG,PlantVillage\Potato___Early_blight\8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.96,137.99,147.56,111.66,47.43,48.96,59.74,132.4,54.49,8.38,22.73,-31.11,Diseased,Small,Moderate,Green,132.4
879d0dfe-d17d-486a-992c-d80089133c50___RS_Early.B 7428.JPG,PlantVillage\Potato___Early_blight\879d0dfe-d17d-486a-992c-d80089133c50___RS_Early.B 7428.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.21,150.96,152.73,119.5,53.04,54.17,63.89,141.07,59.24,14.85,17.49,-32.34,Diseased,Small,Moderate,Green,141.06
87c0254c-c987-4c54-adda-45c5e7346170___RS_Early.B 8848.JPG,PlantVillage\Potato___Early_blight\87c0254c-c987-4c54-adda-45c5e7346170___RS_Early.B 8848.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.54,127.42,131.97,100.69,49.68,49.1,56.86,120.03,53.8,11.09,17.91,-29.0,Diseased,Small,Moderate,Green,120.03
887347a3-ee1c-4141-a423-ffe050dd246e___RS_Early.B 7851.JPG,PlantVillage\Potato___Early_blight\887347a3-ee1c-4141-a423-ffe050dd246e___RS_Early.B 7851.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.74,126.15,129.91,109.73,55.3,54.7,62.65,121.93,58.33,6.33,11.97,-18.3,Diseased,Small,Moderate,Green,121.93
88c63d75-4423-4233-9097-728af8a52033___RS_Early.B 6862.JPG,PlantVillage\Potato___Early_blight\88c63d75-4423-4233-9097-728af8a52033___RS_Early.B 6862.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,22.9,136.47,147.25,126.12,45.13,43.98,54.93,136.61,49.03,-0.21,15.96,-15.74,Diseased,Small,Moderate,Green,136.61
88e29276-8c4f-4d15-b3d4-d1db0a05cac1___RS_Early.B 6973.JPG,PlantVillage\Potato___Early_blight\88e29276-8c4f-4d15-b3d4-d1db0a05cac1___RS_Early.B 6973.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.32,156.3,152.28,123.35,53.91,56.16,64.64,143.97,60.24,18.49,12.46,-30.94,Diseased,Small,Moderate,Red,143.98
89273b26-09d5-4bf7-a6a5-22c47a613b93___RS_Early.B 7383.JPG,PlantVillage\Potato___Early_blight\89273b26-09d5-4bf7-a6a5-22c47a613b93___RS_Early.B 7383.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.22,147.87,159.66,138.81,52.01,47.75,60.3,148.78,54.28,-1.36,16.32,-14.96,Diseased,Small,Moderate,Green,148.78
8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B 7762.JPG,PlantVillage\Potato___Early_blight\8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B 7762.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.03,129.98,136.2,122.51,51.48,50.08,58.08,129.57,53.62,0.62,9.96,-10.58,Diseased,Small,Moderate,Green,129.56
89b2e456-737b-4020-b788-c3f6a4927e69___RS_Early.B 7371.JPG,PlantVillage\Potato___Early_blight\89b2e456-737b-4020-b788-c3f6a4927e69___RS_Early.B 7371.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.43,160.42,163.67,126.91,50.14,51.75,59.16,150.33,56.33,15.13,20.0,-35.14,Diseased,Small,Bright,Green,150.33
89d4dba2-3d9c-46fe-bac3-6be833b01351___RS_Early.B 6749.JPG,PlantVillage\Potato___Early_blight\89d4dba2-3d9c-46fe-bac3-6be833b01351___RS_Early.B 6749.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,22.31,129.77,141.95,114.85,57.99,59.32,65.12,128.85,61.89,1.37,19.64,-21.01,Diseased,Small,Moderate,Green,128.86
8a9f0340-d5d1-479b-9dc5-d8df11685951___RS_Early.B 7024.JPG,PlantVillage\Potato___Early_blight\8a9f0340-d5d1-479b-9dc5-d8df11685951___RS_Early.B 7024.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.94,129.66,136.35,119.09,55.84,53.91,66.33,128.37,59.38,1.94,11.98,-13.92,Diseased,Small,Moderate,Green,128.37
8ace7694-6cdd-495e-a987-f9c0ee82bcab___RS_Early.B 9016.JPG,PlantVillage\Potato___Early_blight\8ace7694-6cdd-495e-a987-f9c0ee82bcab___RS_Early.B 9016.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.11,154.88,153.24,122.38,35.2,37.96,48.4,143.5,43.56,17.07,14.61,-31.68,Diseased,Small,Moderate,Red,143.5
8b20db6d-9c57-46d7-b40d-c6a809b49e07___RS_Early.B 9127.JPG,PlantVillage\Potato___Early_blight\8b20db6d-9c57-46d7-b40d-c6a809b49e07___RS_Early.B 9127.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.07,133.99,128.38,101.25,55.13,56.37,55.88,121.21,57.6,19.17,10.76,-29.93,Diseased,Small,Moderate,Red,121.21
8b5e48c6-7fac-4c87-bae4-6dd4ca5d110d___RS_Early.B 8905.JPG,PlantVillage\Potato___Early_blight\8b5e48c6-7fac-4c87-bae4-6dd4ca5d110d___RS_Early.B 8905.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.55,139.71,146.9,116.72,48.18,48.73,56.72,134.44,52.95,7.9,18.68,-26.58,Diseased,Small,Moderate,Green,134.44
8bcbd0ab-e530-4b6c-83a2-e0c649abbdaf___RS_Early.B 6676.JPG,PlantVillage\Potato___Early_blight\8bcbd0ab-e530-4b6c-83a2-e0c649abbdaf___RS_Early.B 6676.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.29,122.94,136.01,105.58,57.5,55.86,67.26,121.51,61.69,2.14,21.75,-23.9,Diseased,Small,Moderate,Green,121.51
8be5bc25-febc-4bde-bd2b-01a54d3c6e3c___RS_Early.B 8760.JPG,PlantVillage\Potato___Early_blight\8be5bc25-febc-4bde-bd2b-01a54d3c6e3c___RS_Early.B 8760.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.02,130.11,129.65,102.86,50.52,48.28,58.93,120.88,54.29,13.85,13.17,-27.02,Diseased,Small,Moderate,Red,120.87
8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B 6742.JPG,PlantVillage\Potato___Early_blight\8c01f338-2648-4bcf-99cb-853978b39014___RS_Early.B 6742.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,23.03,142.82,150.04,130.0,56.43,55.79,68.0,140.95,60.9,2.8,13.63,-16.43,Diseased,Small,Moderate,Green,140.95
8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B 8723.JPG,PlantVillage\Potato___Early_blight\8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B 8723.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,14.96,102.28,120.66,123.78,41.33,38.1,46.07,115.57,43.02,-19.94,7.63,12.31,Diseased,Small,Moderate,Blue,115.57
8c3d0f9e-3a77-4ec2-a9ad-d996caa2c562___RS_Early.B 6887.JPG,PlantVillage\Potato___Early_blight\8c3d0f9e-3a77-4ec2-a9ad-d996caa2c562___RS_Early.B 6887.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.87,132.14,145.52,124.11,48.64,48.84,56.19,133.93,52.1,-2.67,17.4,-14.72,Diseased,Small,Moderate,Green,133.92
8ce2ee77-109f-4a08-bee9-2877c2201056___RS_Early.B 6834.JPG,PlantVillage\Potato___Early_blight\8ce2ee77-109f-4a08-bee9-2877c2201056___RS_Early.B 6834.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,22.65,136.22,146.42,128.48,48.55,46.94,58.98,137.04,52.28,-1.23,14.07,-12.84,Diseased,Small,Moderate,Green,137.04
8d015dcf-e4da-41b7-9d81-8d160000accf___RS_Early.B 7264.JPG,PlantVillage\Potato___Early_blight\8d015dcf-e4da-41b7-9d81-8d160000accf___RS_Early.B 7264.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.03,148.73,147.46,113.77,40.75,43.49,51.88,136.66,48.41,18.11,16.21,-34.33,Diseased,Small,Moderate,Red,136.65
8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B 7336.JPG,PlantVillage\Potato___Early_blight\8d8382dc-c4aa-4118-8aae-d0c372dce562___RS_Early.B 7336.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.88,122.52,133.06,109.75,46.87,43.25,57.0,121.77,50.29,1.11,16.92,-18.04,Diseased,Small,Moderate,Green,121.78
8da2d8a3-159e-48eb-9ae6-fd82bdb22d5d___RS_Early.B 6923.JPG,PlantVillage\Potato___Early_blight\8da2d8a3-159e-48eb-9ae6-fd82bdb22d5d___RS_Early.B 6923.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.87,146.64,150.56,115.2,48.49,50.54,60.25,137.47,55.64,13.76,19.64,-33.41,Diseased,Small,Moderate,Green,137.47
8df7a062-73d6-468e-8354-baa641dd69b3___RS_Early.B 7072.JPG,PlantVillage\Potato___Early_blight\8df7a062-73d6-468e-8354-baa641dd69b3___RS_Early.B 7072.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.98,127.1,134.47,107.3,51.94,55.42,59.72,122.96,56.95,6.21,17.27,-23.48,Diseased,Small,Moderate,Green,122.96
8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B 7238.JPG,PlantVillage\Potato___Early_blight\8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B 7238.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,17.99,154.94,162.13,131.8,48.41,50.28,57.0,149.62,53.61,7.97,18.76,-26.74,Diseased,Small,Moderate,Green,149.62
8e384f1d-1a56-4fcc-8e06-a65ee86270a8___RS_Early.B 7278.JPG,PlantVillage\Potato___Early_blight\8e384f1d-1a56-4fcc-8e06-a65ee86270a8___RS_Early.B 7278.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.88,143.71,153.91,134.81,40.47,38.14,49.82,144.15,43.81,-0.65,14.65,-14.0,Diseased,Small,Moderate,Green,144.14
8e8ec280-1469-4286-ac93-0d88f393d21c___RS_Early.B 7891.JPG,PlantVillage\Potato___Early_blight\8e8ec280-1469-4286-ac93-0d88f393d21c___RS_Early.B 7891.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,21.65,137.81,147.17,129.74,51.04,47.95,58.69,138.24,53.23,-0.65,13.4,-12.74,Diseased,Small,Moderate,Green,138.24
8e99bd85-9c90-4d29-ba2c-2110f46cef07___RS_Early.B 8570.JPG,PlantVillage\Potato___Early_blight\8e99bd85-9c90-4d29-ba2c-2110f46cef07___RS_Early.B 8570.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.29,138.41,140.68,117.48,42.61,38.27,50.96,132.19,45.47,9.33,12.74,-22.06,Diseased,Small,Moderate,Green,132.19
8ee79bf1-78d0-4c93-b42c-301d54e64f41___RS_Early.B 8388.JPG,PlantVillage\Potato___Early_blight\8ee79bf1-78d0-4c93-b42c-301d54e64f41___RS_Early.B 8388.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,18.0,129.8,133.95,114.27,51.13,50.28,54.25,126.01,52.6,5.69,11.92,-17.6,Diseased,Small,Moderate,Green,126.01
8f0e2872-e5c6-43b2-97f9-269da00cd400___RS_Early.B 8089.JPG,PlantVillage\Potato___Early_blight\8f0e2872-e5c6-43b2-97f9-269da00cd400___RS_Early.B 8089.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.1,144.52,137.93,109.39,53.48,57.72,61.48,130.61,59.63,20.86,10.97,-31.84,Diseased,Small,Moderate,Red,130.61
8f0e6484-7d27-4ee1-849a-316c6195b139___RS_Early.B 6840.JPG,PlantVillage\Potato___Early_blight\8f0e6484-7d27-4ee1-849a-316c6195b139___RS_Early.B 6840.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,22.66,128.78,139.31,118.65,49.52,46.85,61.08,128.91,53.51,-0.2,15.59,-15.4,Diseased,Small,Moderate,Green,128.91
8f3f9eed-1a3d-4f0f-adcc-0fe3a832d95f___RS_Early.B 8518.JPG,PlantVillage\Potato___Early_blight\8f3f9eed-1a3d-4f0f-adcc-0fe3a832d95f___RS_Early.B 8518.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,16.75,106.63,125.04,117.61,40.54,33.91,48.84,116.43,42.23,-14.69,12.91,1.78,Diseased,Small,Moderate,Green,116.43
8f6d9148-ae73-42cc-be78-baca869d1543___RS_Early.B 6805.JPG,PlantVillage\Potato___Early_blight\8f6d9148-ae73-42cc-be78-baca869d1543___RS_Early.B 6805.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.56,131.89,142.49,119.77,48.89,46.33,60.03,131.39,52.91,0.76,16.65,-17.42,Diseased,Small,Moderate,Green,131.38
8f78af6a-aec1-4e63-a27b-bada4a56d636___RS_Early.B 7643.JPG,PlantVillage\Potato___Early_blight\8f78af6a-aec1-4e63-a27b-bada4a56d636___RS_Early.B 7643.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,20.3,139.42,145.01,131.0,53.31,49.19,62.05,138.48,55.41,1.42,9.8,-11.21,Diseased,Small,Moderate,Green,138.48
8f9aef15-0a7e-4b1f-883f-30b8cbc72fe4___RS_Early.B 7898.JPG,PlantVillage\Potato___Early_blight\8f9aef15-0a7e-4b1f-883f-30b8cbc72fe4___RS_Early.B 7898.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.8,139.4,143.74,121.9,49.39,46.92,60.63,135.01,53.49,6.58,13.09,-19.67,Diseased,Small,Moderate,Green,135.01
8fcea4b7-97df-428e-a0ac-635108307e88___RS_Early.B 9229.JPG,PlantVillage\Potato___Early_blight\8fcea4b7-97df-428e-a0ac-635108307e88___RS_Early.B 9229.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,19.68,144.4,143.79,124.58,46.95,47.24,60.99,137.59,52.95,10.22,9.3,-19.52,Diseased,Small,Moderate,Red,137.59
8ff3274d-02b2-4859-9415-982aa4ec7d8c___RS_Early.B 7465.JPG,PlantVillage\Potato___Early_blight\8ff3274d-02b2-4859-9415-982aa4ec7d8c___RS_Early.B 7465.JPG,Potato___Early_blight,Early Blight,256,256,1.0,65536,22.36,147.18,147.16,119.28,45.47,47.57,56.37,137.87,51.73,13.96,13.94,-27.89,Diseased,Small,Moderate,Red,137.87
